name,address,website,business group,matched business type,Skill IDs,Skill Names,Skill Source
West Plaza,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Badmaash,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Chiguacle,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Justice Urban Tavern,"120, Los Angeles Street, Los Angeles",http://www.justicela.com,Food And Beverage Establishments,Brewery,,,none
Les Noces de Figaro,"618, South Broadway, Los Angeles",,Food And Beverage Establishments,Restaurant non quick service,,,none
Mendocino Farms,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Kazu Nori,"421, S Main Street, Los Angeles",,Food And Beverage Establishments,Sushi,,,none
Cielito Lindo,"23, Olvera Street, Los Angeles",https://www.cielitolindo.org/,Food And Beverage Establishments,Restaurant non quick service,,,none
Blue Cow,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Love Song Bar,,,Food And Beverage Establishments,Bar,,,none
Prufrock Pizzaria,,,Food And Beverage Establishments,Pizza,,,none
Yamazaki Bakery,"123, Japanese Village Plaza Mall",https://www.yamazakipan.co.jp/,Food And Beverage Establishments,Baking,,,none
Wolf and Crane,"366, East 2nd Street, Los Angeles, CA",,Food And Beverage Establishments,Bar,,,none
Blue Bottle Coffee,"582, Mateo Street, Los Angeles, CA",,Food And Beverage Establishments,Coffee,,,none
Black Sheep,,,Food And Beverage Establishments,Butcher,,,none
The Escondite,"410, Boyd Street, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Shin-Sen-Gumi Hakata Ramen,"132, South Central Avenue, Los Angeles, CA",,Food And Beverage Establishments,Sushi,,,none
Gallery Bar,,,Food And Beverage Establishments,Bar,,,none
The Restaurant at The Standard,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Broadway Market,"900, South Broadway, Los Angeles, CA",,Food And Beverage Establishments,Marketing,,,none
Chapman Market,"221, West 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Marketing,,,none
Anson's Eatery,"124, West 9th Street, Los Angeles, CA",,Food And Beverage Establishments,Kitchen Staff,,,none
OAK Los Angeles,"910, South Broadway, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Whole Foods Market,"788, South Grand Avenue, Los Angeles, CA",https://www.wholefoodsmarket.com/stores/downtownlosangeles,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Vespaio,,https://www.vespaiodtla.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
The Chairman,"1200, East 5th Street, Los Angeles, CA",www.thechairmanla.com,Food And Beverage Establishments,Restaurant non quick service,,,none
Santee Court Market,"716, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Nick's Cafe,"1300, North Spring Street, Los Angeles",,Food And Beverage Establishments,Coffee,,,none
No Ghost Bears,"305, East 8th Street, Los Angeles",http://www.coffeecolab.com,Food And Beverage Establishments,Bar,,,none
TBLA Catering & Cafe,"765, Santee Street, Los Angeles",http://www.tblacaters.com/,Food And Beverage Establishments,Catering,,,none
Nabeeya,"766, Santee Street, Los Angeles",,Food And Beverage Establishments,Restaurant non quick service,,,none
Guero's Cocina Mexicana,"737, South Los Angeles Street, Los Angeles",http://guerosla.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Wendell,"656, South Main Street, Los Angeles",https://www.wendellbardtla.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Wood Spoon,"107, West 9th Street, Los Angeles",https://www.woodspoonla.com/,Food And Beverage Establishments,Kitchen Staff,,,none
Peking Tavern,"806, South Spring Street, Los Angeles",http://pekingtavern.com/,Food And Beverage Establishments,Bar,,,none
Crane's Bar,"810, South Spring Street, Los Angeles",,Food And Beverage Establishments,Bar,,,none
Terroni,"802, South Spring Street, Los Angeles",https://www.terroni.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Two Boots,"828, South Broadway, Los Angeles",https://twoboots.com/,Food And Beverage Establishments,� Shoe Repair,,,none
Verve Coffee,"833, South Spring Street, Los Angeles",,Food And Beverage Establishments,Coffee,,,none
Broadway Bar,"830, South Broadway, Los Angeles",,Food And Beverage Establishments,Bar,,,none
Umami Burger,"852, South Broadway, Los Angeles",https://umamiburger.com/,Food And Beverage Establishments,Sushi,,,none
Jason's Wine & Spirits,"110, East 9th Street, Los Angeles",https://jasonsliquor.com/,Food And Beverage Establishments,Wine sommelier,,,none
Papi's Pizza,"109, East 8th Street, Los Angeles",,Food And Beverage Establishments,Pizza,,,none
Wax Candy,"756, South Main Street, Los Angeles",,Food And Beverage Establishments,Pastry,,,none
El Maestro Bicycle Shop,"806, South Main Street, Los Angeles",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Margarita's Place,"103, East 7th Street, Los Angeles",,Food And Beverage Establishments,Bar,,,none
Nino Ferretti,"761, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Restaurant non quick service,,,none
Paolo Cellini,"751, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Restaurant non quick service,,,none
Universal Perfumes,"755, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Flower Shop,,,none
Italian Corner,"772, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Pasta,,,none
Sam's Leather,"770, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Upholstery,,,none
Gila's Fabric Inc.,"768, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Flower Shop,,,none
Perfume Center,"758, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Flower Shop,,,none
Suit Fellas,"756, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Tailor,,,none
Cafe Alba,"718, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Coffee,,,none
Bronzed Aussie,"714 #A, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Restaurant non quick service,,,none
Enerjuicer,"718, South Los Angeles Street, Los Angeles",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Pizza Hut,"718, South Los Angeles Street, Los Angeles, CA",https://locations.pizzahut.com/ca/los-angeles/718-s-los-angeles-st,Food And Beverage Establishments,Pizza,,,none
Beads andTrims,"741, Maple Avenue, Los Angeles",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
American Lion Autobuses,"767, Maple Avenue, Los Angeles",,Food And Beverage Establishments,Trucking and Drivers,,,none
Chic Events Depot.,"315, East 8th Street, Los Angeles",,Food And Beverage Establishments,Flower Shop,,,none
Fabric Planet,"305, East 8th Street, Los Angeles",,Food And Beverage Establishments,Upholstery,,,none
Best Sewing Machine,"207, East 8th Street, Los Angeles",,Food And Beverage Establishments,Tailor,,,none
Pussy & Pooch Pethouse and Pawbar,"564, South Main Street, Los Angeles, CA",,Food And Beverage Establishments,Pet grooming,,,none
YuYu Hosiery,"East 6th Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Pacific Fresh Fish Co.,"700, East 6th Street, Los Angeles, CA",,Food And Beverage Establishments,Fishmonger,,,none
R & P Seafood,"Gladys Avenue, Los Angeles, CA",,Food And Beverage Establishments,Meat and seafood manager,,,none
Yxta Cocina Mexicana,"601, Central Avenue, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Viki Crafts,"East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Crafts and handmade goods typically fall under the category of Retail and Cashier and Customer Service.,,,none
Pao Hua Perfumes & Cosmetics,"East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Flower Shop,,,none
UV Vision Inc.,"East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Manufacturing and Fabrication and Industrial Equipment,,,none
CAL Toys,"233, East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Toy Store,,,none
TPN Toy Co.,"East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Price Check,"305, East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Bebemio Inc.,"308, East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Food and Beverage,,,none
Downtown Baby,"318, East 4th Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Ai Hoa Supermarket,,,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
DT Auto Repair Center,,,Food And Beverage Establishments,Medical Equipment Repair and Service,,,none
Domino's,"740, S.Olive Street, Los Angeles, CA",https://pizza.dominos.com/california/los-angeles/740-solive-street,Food And Beverage Establishments,Pizza,,,none
Gigo's Cafe & Deli,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Gregs Deli,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
HillStreet,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Hong Kong BBQ,,,Food And Beverage Establishments,Catering,,,none
Hop Woo BBQ & Seafood Restaurant,,,Food And Beverage Establishments,Meat and seafood manager,,,none
Kim Phuoc Jewelry,,,Food And Beverage Establishments,Jeweler,,,none
L.A. Optical Gallery,,https://www.facebook.com/LAOpticalGallery/,Food And Beverage Establishments,Picture Framing,,,none
LA Jewelry mart,,,Food And Beverage Establishments,Jeweler,,,none
Los Angeles Jewelry center,,,Food And Beverage Establishments,Jeweler,,,none
Royals Cigarette,,,Food And Beverage Establishments,Tobacco and Vape Shop,,,none
Theatter Jewelry Center,,,Food And Beverage Establishments,Jeweler,,,none
Yang Chow Restaurant,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Brunch,"718, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Sonoratown,"208, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Ace Sewing Machine & Thread Supply Co.,"214, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Manufacturing and Fabrication and Industrial Equipment,,,none
Perfumeria Starlux,"800, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Flower Shop,,,none
Gilbert's Tailor Shop,"206, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Tailor,,,none
Carmen's Snack Shop,"212, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Coffee House Donuts,"411, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Coffee,,,none
Charmed,"312, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Bakery,,,none
Manteleria Guadalupe's,"231, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Catering,,,none
New Downtown Cafe & Market,"241, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Electronics Store Repair,"215 #E, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Electronics and computer Repair,,,none
Ron Bros.,"215 #D, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Food Prep,,,none
Newport Perfume Inc.,"215 #C, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Flower Shop,,,none
Orellana's Tailor,"215 #B, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Tailor,,,none
Elite Textile Inc.,"213, East 7th Street, Los Angeles, CA",,Food And Beverage Establishments,Luxury goods,,,none
New York Town,"701, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Marcel's,"707, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Pizza,,,none
Silk & Leather Collection,"709, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Luxury goods,,,none
Suit 4 Less,"711, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Clothing and Retail,,,none
Money Ruins Everything,"713, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Luxury goods,,,none
Henry Duarte,"715, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
New Warehouse,"717, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Warehouse and Distribution and Logistics,,,none
Flagship,"721, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
J. Valintin,"723, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
"Rogert Stuart Clothes, Inc.","731, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Tailor,,,none
Be A Tall Poppy,"767, Santee Street, Los Angeles, CA",https://beatallpoppy.com/,Food And Beverage Establishments,Luxury goods,,,none
Cleaners DTLA,"211, East 8th Street, Los Angeles, CA",,Food And Beverage Establishments,Cleaning Janitorial,,,none
(Vacant),"746, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Vacant property management,,,none
Perfume Warehouse,"738 #3, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Flower Shop,,,none
Blends,"725, South Los Angeles Street, Los Angeles, CA",,Food And Beverage Establishments,Confections,,,none
Walt Disney Concert Hall Box Office,,,Food And Beverage Establishments,Ticket Sales and Customer Service,,,none
Señor Fish,,,Food And Beverage Establishments,Fishmonger,,,none
Los Angeles Fish Company,"420, Stanford Avenue, Los Angeles",,Food And Beverage Establishments,Fishmonger,,,none
Marukai Market,"123, Astronaut Ellison S Onizuka Street, Los Angeles, CA",,Food And Beverage Establishments,Marketing,,,none
Little Tokyo Market Place,"333, South Alameda Street, Los Angeles, CA",https://www.littletokyomarket.com/,Food And Beverage Establishments,Flower Shop,,,none
St. Vincent Jewelry,"639, South Broadway;South Hill Street, Los Angeles, CA",https://dtlaglam.com/,Food And Beverage Establishments,Jeweler,,,none
Taco House #1,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Art and Fish,"564, South Mateo Street, Los Angeles, CA",,Food And Beverage Establishments,Fishmonger,,,none
Otium,"222, South Hope Street, Los Angeles",https://otiumla.com/,Food And Beverage Establishments,Pasta,,,none
California Pizza Kitchen,,,Food And Beverage Establishments,Pizza,,,none
Target,"735, South Figueroa Street, Los Angeles, CA",https://www.target.com/sl/la-central/2776,Food And Beverage Establishments,Large Retailers,,,none
